"eventid","hhnum","whogotpnum","whogot_flag","athome","schoolmeal_flag","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_filltype","chain","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnaptype","free","free_flag2","totalpaid","totalpaid_flag","tipamt","tipamt_flag","receiptreportedph","receiptobserved","couponsreported","loyaltycard","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_tanf","giftcard","schoollunchcard","paytype_flag","iteminfotype","breakfast","lunch","dinner_supper","snack_drink","multmeals","meals_flag","atepnum1","atepnum2","atepnum3","atepnum4","atepnum5","atepnum6","atepnum7","atepnum8","atepnum9","atepnum10","atepnum11","atepnum12","atepnum13","atepnum14","numhhpeople","numotherpeople","booktype","bookpnum","whogotate","bookownergot","bookownerate","bookownerate_flag","startdate_flag","practice_flag","capture_flag","frommemory"
32514,114101,1,0,0,0,8/26/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
33161,114101,3,0,0,0,8/28/2012,0,8,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",3,1,1,1,0,0,0,0,0
10619,114133,1,0,0,0,5/24/2012,0,5,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
10624,114133,1,0,0,0,5/24/2012,0,5,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
10625,114133,1,0,0,0,5/24/2012,0,5,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
11746,114133,1,0,0,0,5/28/2012,0,5,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
11747,114133,1,0,0,0,5/29/2012,0,5,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
11750,114133,1,0,0,0,5/30/2012,0,5,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
21595,114134,1,0,0,0,7/19/2012,0,7,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1.1,0,0,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,1
8736,114148,1,0,0,0,5/15/2012,0,5,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1.72,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
8739,114148,1,0,0,0,5/16/2012,0,5,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
45788,114150,1,0,0,0,10/16/2012,0,10,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,4.75,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
46854,114150,1,0,0,0,10/17/2012,0,10,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1.75,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
46855,114150,2,0,0,0,10/17/2012,0,10,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,4.28,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
46859,114150,1,0,0,0,10/18/2012,0,10,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,10.25,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
46868,114150,1,0,0,0,10/19/2012,0,10,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,9.79,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
47224,114150,1,0,0,0,10/20/2012,0,10,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
28968,114151,1,0,0,0,8/15/2012,0,8,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.2,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
28972,114151,1,0,0,0,8/16/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.2,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
28976,114151,2,0,0,0,8/14/2012,0,8,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,,,,,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
28977,114151,2,0,0,0,8/15/2012,0,8,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,,,,,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
28978,114151,2,0,0,0,8/16/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
28979,114151,2,0,0,0,8/17/2012,0,8,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
29862,114151,1,0,0,0,8/20/2012,0,8,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.2,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
29863,114151,1,0,0,0,8/20/2012,0,8,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
60436,114151,1,0,0,0,8/17/2012,0,8,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.2,0,,0,-996,,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
19703,114161,1,0,0,0,7/15/2012,0,7,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
20529,114161,2,0,0,0,7/16/2012,0,7,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
20530,114161,2,0,0,0,7/17/2012,0,7,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
20533,114161,2,0,0,0,7/18/2012,0,7,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
21172,114161,1,0,0,0,7/19/2012,0,7,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
21175,114161,1,0,0,0,7/20/2012,0,7,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
21176,114161,2,0,0,0,7/19/2012,0,7,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
20868,114187,1,0,0,0,7/18/2012,0,7,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
63550,114187,1,0,0,0,7/24/2012,0,7,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
24936,114209,2,0,0,0,8/3/2012,0,8,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
26724,114209,2,0,0,0,8/8/2012,0,8,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
26725,114209,2,0,0,0,8/9/2012,0,8,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
12666,114235,1,0,0,0,6/5/2012,0,6,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
12675,114235,1,0,0,0,6/6/2012,0,6,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
13510,114235,1,0,0,0,6/11/2012,0,6,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
55766,114235,1,0,0,0,6/5/2012,0,6,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
13876,114255,2,0,0,0,6/12/2012,0,6,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,6.12,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
13877,114255,2,0,0,0,6/13/2012,0,6,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,6.25,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
14447,114255,2,0,0,0,6/14/2012,0,6,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,2.07,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
14448,114255,2,0,0,0,6/14/2012,0,6,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,4.72,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
69036,114269,2,0,0,0,10/29/2012,0,10,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
17667,114332,2,0,0,0,6/30/2012,3,6,2,1,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,1,0,0,1
17668,114332,2,0,0,0,7/3/2012,3,6,5,1,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,1,0,0,1
17933,114332,2,0,0,0,7/5/2012,3,6,7,1,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,1,0,0,0
18177,114332,2,0,0,0,6/29/2012,1,6,1,1,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,1,0,0,0
25717,114341,1,0,0,0,8/6/2012,0,8,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,0,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,1
6479,114356,1,0,0,0,5/2/2012,0,5,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
6480,114356,1,0,0,0,5/3/2012,0,5,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
6830,114356,1,0,0,0,5/7/2012,0,5,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
6831,114356,1,0,0,0,5/8/2012,0,5,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
70049,114360,1,0,0,0,10/26/2012,0,10,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1.25,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
16685,114385,1,0,0,0,6/28/2012,0,6,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
35944,114387,1,0,0,0,8/24/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
35950,114387,2,0,0,0,8/26/2012,0,8,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,1
70441,114388,1,0,0,0,10/18/2012,0,10,6,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
70442,114388,1,0,0,0,10/19/2012,0,10,7,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
57446,114398,2,0,0,0,8/30/2012,0,8,1,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.75,5,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
57448,114398,2,0,0,0,8/31/2012,0,8,2,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.75,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
57450,114398,2,0,0,0,9/1/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
57452,114398,2,0,0,0,9/1/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,1.1,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
57453,114398,2,0,0,0,9/1/2012,0,8,3,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.75,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
57455,114398,2,0,0,0,9/2/2012,0,8,4,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",0,0,0.75,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,1,0
57456,114398,2,0,0,0,9/3/2012,0,8,5,0,-996,3,,328,,,0,,,,-996,-996,-996,-996,-996,-996,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,0,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
