"hhnum","eventid","itemnum","bundlenum","bundletype","menugrp","nonschmealitem","itemdesc","itemdescsource","quantity","quantity_flag","size","size_flag","sizeunit","sizeunit_flag","sizerelative","gramstotal","additem_flag","itemcost","itemcost_flag","totitemcost","free","free_flag2","impitemcost","impcostmethod","imptotcost"
105678,23270,1,,,"GEN",-996,"TALAPIA",6,1,0,,0,,0,,245,0,8,0,8,0,0,,-996,
105678,23943,2,,,"GEN",-996,"TORTILLA (INCLUDES FLOUR AND CORN)",5,1,0,3,0,"SERVING",0,,54.4015584415584,0,1,0,1,0,0,,-996,
105678,23943,1,,,"GEN",-996,"CHICKEN SOUP AND",6,1,0,1,6,"LARGE",0,,480,0,6,0,6,0,0,,-996,
105678,23945,3,,,"BEV",-996,"COORS LIGHT LAGER BEER 4.2 PERCENT CAN",6,,0,24,0,"OZ",1,,720,0,,0,,0,0,,0,
105678,23945,4,,,"BEV",-996,"COORS LIGHT LAGER BEER 4.2 PERCENT CAN",6,,0,24,0,"OZ",1,,720,0,,0,,0,0,,0,
105678,23945,2,,,"BEV",-996,"COORS LIGHT LAGER BEER 4.2 PERCENT CAN",6,,0,24,0,"OZ",1,,720,0,,0,,0,0,,0,
105678,23945,5,,,"GEN",-996,"LA COSTENA REGULAR REFRIED BLACK BEAN",6,,0,20.5,0,"OZ",1,,581.175,0,,0,,0,0,,0,
105678,23945,1,,,"BEV",-996,"COORS LIGHT LAGER BEER 4.2 PERCENT CAN",6,,0,24,0,"OZ",1,,720,0,,0,,0,0,,0,
105678,59599,1,,,"TOP",-996,"BALEADAS",6,1,1,2,5,"SMALL",0,"SMALL",,0,2.5,0,2.5,0,0,,-996,
105678,59599,2,,,"BEV",-996,"WATER, NFS",5,1,0,16,0,"OZ",1,"SMALL",500,0,2,0,2,0,0,,-996,
105678,59599,3,,,"TOP",-996,"Mcflurry W/ Oreo Cookies, Snack Size",7,1,0,1,6,"SMALL",0,"SMALL",190,0,1.5,0,1.5,0,0,,-996,
105678,59599,4,,,"TOP",-996,"Vanilla Reduced Fat Ice Cream Cone",7,1,0,1,0,"PINT",0,,105,0,2,0,2,0,0,,-996,
105680,47789,4,,,"TOP",-996,"Black Forest Ham, Footlong",7,1,0,12,0,"INCH",0,,442,0,0,0,0,1,0,,-996,
105680,47789,1,,,"TOP",-996,"Subway Melt, Footlong",7,1,0,6,0,"INCH",0,,482,0,0,0,0,1,0,,-996,
105680,47789,2,,,"TOP",-996,"Chips",7,1,0,,0,,0,,41,0,0,0,0,1,0,,-996,
105680,47789,5,,,"BEV",-996,"REGULAR SODA, DR PEPPER, ROOT BEER",5,1,0,1,6,"MEDIUM",0,"MEDIUM",921,0,0,0,0,1,0,,-996,
105680,47789,7,,,"TOP",-996,"Sunchips Harvest Cheddar",7,2,0,1,6,"BAG",0,,86,0,0,0,0,1,0,,-996,
105680,47789,3,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"MEDIUM",0,"MEDIUM",921,0,0,0,0,1,0,,-996,
105680,47789,6,,,"BEV",-996,"REGULAR SODA, DR PEPPER, ROOT BEER",5,1,0,1,6,"MEDIUM",0,"MEDIUM",921,0,0,0,0,1,0,,-996,
105680,47789,8,,,"TOP",-996,"Chocolate Chip Cookie",7,3,0,,0,,0,,135,0,0,0,0,1,0,,-996,
105680,47790,3,,,"TOP",-996,"HONEY BBQ BONELESS CHICKEN WINGS",6,1,0,6,0,"PIECE",0,,132,0,0,0,0,1,0,,-996,
105680,47790,1,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"MEDIUM",0,"ONE SIZE",614,0,0,0,0,1,0,,-996,
105680,47790,4,,,"TOP",-996,"ONION RINGS BASKET",6,1,0,,0,,0,,121,0,0,0,0,1,0,,-996,
105680,47790,2,,,"TOP",-996,"SWEET BBQ CHICKEN WINGS",6,1,0,6,0,"PIECE",0,,288,0,0,0,0,1,0,,-996,
105680,47791,2,,,"GEN",-996,"MACARONI AND CHEESE",5,2,0,1,6,"SERVING",0,,391.29530487805,0,0,0,0,1,0,,-996,
105680,47791,4,,,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,12,1,"OZ",1,,369.6,0,0,0,0,1,0,,-996,
105680,47791,1,,,"GEN",-996,"CHICKEN NUGGETS",5,2,0,4,0,"PIECE",0,,165.067722586692,0,0,0,0,1,0,,-996,
105680,47791,3,,,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,12,1,"OZ",1,,369.6,0,0,0,0,1,0,,-996,
105680,47792,2,1,3,"TOP",-996,"French Fries",7,1,0,1,6,"MEDIUM",0,"MEDIUM",117,0,0,5,0,0,0,,-996,
105680,47792,1,1,3,"TOP",-996,"Cheeseburger",7,1,0,,0,,0,,114,0,4.99,0,4.99,0,0,,-996,
105680,47792,10,3,3,"TOP",-996,"French Fries",7,1,0,1,6,"SMALL",0,"SMALL",71,2,0,5,0,0,0,,-996,
105680,47792,6,3,3,"TOP",-996,"Chicken Mcnuggets",7,1,0,4,2,"PIECE",2,,65,0,3.69,0,3.69,0,0,,-996,
105680,47792,8,2,3,"TOP",-996,"French Fries",7,2,0,1,6,"SMALL",0,"SMALL",142,0,0,5,0,0,0,,-996,
105680,47792,4,2,3,"TOP",-996,"Chicken Mcnuggets",7,2,0,4,0,"PIECE",0,,130,0,3.69,0,7.38,0,0,,-996,
105680,47792,7,3,3,"BEV",-996,"TEA, SWEET",5,1,0,,0,,0,"SMALL",474,0,0,5,0,0,0,,-996,
105680,47792,9,2,3,"TOP",-996,"Apple Slices",7,2,0,1,6,"BAG",0,,68,0,0,5,0,0,0,,-996,
105680,47792,11,3,3,"TOP",-996,"Apple Slices",7,1,0,1,6,"BAG",0,,34,2,0,5,0,0,0,,-996,
105680,47792,3,1,3,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"MEDIUM",0,"MEDIUM",645,0,0,5,0,0,0,,-996,
105680,47792,5,2,3,"BEV",-996,"FRUIT DRINK HI C ORANGE",6,2,0,,0,,0,"MEDIUM",1298,0,0,5,0,0,0,,-996,
105680,47793,2,,,"GEN",-996,"POTATO CHIPS",5,1,0,1,6,"SMALL",0,,30.6420543689319,0,0,0,0,1,0,,-996,
105680,47793,1,,,"GEN",-996,"HOT DOG",5,2,0,,0,,0,,210,0,0,0,0,1,0,,-996,
105680,47793,4,,,"GEN",-996,"HOT DOG",5,2,0,,0,,0,,210,0,0,0,0,1,0,,-996,
105680,47793,5,,,"BEV",-996,"CAPRI SUN JUICE",6,2,0,,0,,0,,426.649094781683,0,0,0,0,1,0,,-996,
105680,47793,3,,,"BEV",-996,"REGULAR SODA, DR PEPPER, ROOT BEER",5,1,0,12,1,"OZ",1,,368.4,0,0,0,0,1,0,,-996,
105680,47795,3,,,"GEN",-996,"POTATO CHIPS",5,2,0,,0,,0,,61.2841087378638,0,0,0,0,1,0,,-996,
105680,47795,2,,,"BEV",-996,"CAPRI SUN JUICE",6,2,0,,0,,0,,426.649094781683,0,0,0,0,1,0,,-996,
105680,47795,1,,,"GEN",-996,"CAKE",6,2,0,1,6,"SLICE",0,,137.642857142857,0,0,0,0,1,0,,-996,
105680,47795,4,,,"GEN",-996,"GRAPES",5,2,0,1,6,"SERVING",0,,176.559920909541,0,0,0,0,1,0,,-996,
105680,48814,1,,,"SCH",0,"BREAKFAST PIZZA",6,1,0,1,0,"SERVING",0,,136.388163380282,0,0,0,0,1,0,,-996,
105680,48814,2,,,"SCH",0,"FRESH FRUIT",6,1,0,1,0,"SERVING",0,,114.465849056604,0,0,0,0,1,0,,-996,
105680,48814,3,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48815,2,,,"SCH",0,"BAKED BEANS",6,1,0,1,0,"SERVING",0,,117.959892473118,0,0,0,0,1,0,,-996,
105680,48815,1,,,"SCH",0,"PIZZA (OTHER OR UNKNOWN TYPE)",5,1,0,,0,,0,,136.388163380282,0,0,0,0,1,0,,-996,
105680,48815,4,,,"SCH",0,"BANANA",5,1,0,,0,,0,,108.158093883357,0,0,0,0,1,0,,-996,
105680,48815,3,,,"SCH",0,"SWEET POTATO HALVES",6,1,0,,0,,0,,91.4065333333333,0,0,0,0,1,0,,-996,
105680,48815,5,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48816,1,,,"SCH",0,"CHEEZ-ITS",6,1,0,1,0,"SERVING",0,,21.0148118414451,0,0,0,0,1,0,,-996,
105680,48817,1,,,"SCH",0,"BREAKFAST PIZZA",6,1,0,,0,,0,,136.388163380282,0,0,0,0,1,0,,-996,
105680,48817,2,,,"SCH",0,"FRESH FRUIT",6,1,0,1,0,"SERVING",0,,114.465849056604,0,0,0,0,1,0,,-996,
105680,48817,3,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48818,3,,,"SCH",0,"SWEET POTATO HALVES",6,1,0,,0,,0,,91.4065333333333,0,0,0,0,1,0,,-996,
105680,48818,1,,,"SCH",0,"PIZZA (OTHER OR UNKNOWN TYPE)",5,1,0,,0,,0,,136.388163380282,0,0,0,0,1,0,,-996,
105680,48818,2,,,"SCH",0,"BAKED BEANS",6,1,0,1,0,"SERVING",0,,117.959892473118,0,0,0,0,1,0,,-996,
105680,48818,5,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48818,4,,,"SCH",0,"BANANA",5,1,0,,0,,0,,108.158093883357,0,0,0,0,1,0,,-996,
105680,48819,1,,,"SCH",0,"CHEEZ-ITS",6,1,0,1,0,"SERVING",0,,21.0148118414451,0,0,0,0,1,0,,-996,
105680,48820,1,,,"GEN",-996,"SESAME CHICKEN",6,1,0,1,0,"SERVING",0,,127,0,0,0,0,1,0,,-996,
105680,48820,2,,,"GEN",-996,"FRIED RICE, WITH VEGETABLES",5,1,0,1,0,"SERVING",0,,198,0,0,0,0,1,0,,-996,
105680,48820,3,,,"GEN",-996,"EGG AND SPRING ROLLS WITH CHICKEN OR TURKEY",6,1,0,3,0,"PIECE",0,,199,0,0,0,0,1,0,,-996,
105680,48820,4,,,"BEV",-996,"TEA, ICED",5,1,1,3,0,"MEDIUM",0,,947,0,0,0,0,1,0,,-996,
105680,48821,2,,,"SCH",0,"PEACH",5,1,0,4,0,"SLICE",0,,119,0,0,0,0,1,0,,-996,
105680,48821,3,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48821,1,,,"SCH",0,"SAUSAGE BISCUIT",5,1,0,,0,,0,,121.388834951456,0,0,0,0,1,0,,-996,
105680,48822,4,,,"SCH",0,"PINEAPPLE CHUNKS",6,1,0,1,0,"SERVING",0,,123.087655068079,0,0,0,0,1,0,,-996,
105680,48822,3,,,"SCH",0,"WHOLE WHEAT ROLL",6,1,0,,0,,0,,58.9248882410107,0,0,0,0,1,0,,-996,
105680,48822,1,,,"SCH",0,"CHICKEN NUGGETS",5,1,0,4,0,"PIECE",0,,103.420882352941,0,0,0,0,1,0,,-996,
105680,48822,5,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48822,2,,,"SCH",0,"GREEN BEANS",5,1,0,1,0,"SERVING",0,,63.1119198664441,0,0,0,0,1,0,,-996,
105680,48823,1,,,"SCH",0,"CHEEZ-ITS",6,1,0,1,0,"SERVING",0,,21.0148118414451,0,0,0,0,1,0,,-996,
105680,48824,1,,,"SCH",0,"SAUSAGE BISCUIT",5,1,0,,0,,0,,121.388834951456,0,0,0,0,1,0,,-996,
105680,48824,3,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48824,2,,,"SCH",0,"PEACH",5,1,0,1,0,"SLICE",0,,119,0,0,0,0,1,0,,-996,
105680,48825,5,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48825,1,,,"SCH",0,"CHICKEN NUGGETS",5,1,0,4,0,"PIECE",0,,103.420882352941,0,0,0,0,1,0,,-996,
105680,48825,3,,,"SCH",0,"WHOLE WHEAT ROLL",6,1,0,,0,,0,,58.9248882410107,0,0,0,0,1,0,,-996,
105680,48825,4,,,"SCH",0,"PINEAPPLE CHUNKS",6,1,0,1,0,"SERVING",0,,123.087655068079,0,0,0,0,1,0,,-996,
105680,48825,2,,,"SCH",0,"GREEN BEANS",5,1,0,1,0,"SERVING",0,,63.1119198664441,0,0,0,0,1,0,,-996,
105680,48826,1,,,"SCH",0,"CHEEZ-ITS",6,1,0,1,0,"SERVING",0,,21.0148118414451,0,0,0,0,1,0,,-996,
105680,48827,3,,,"SCH",0,"ORANGE SLICES",6,1,0,2,0,"SLICE",2,,115.091588132635,0,0,0,0,1,0,,-996,
105680,48827,2,,,"SCH",0,"CHEESY GRITS",6,1,0,1,0,"SERVING",0,,164.525578947368,0,0,0,0,1,0,,-996,
105680,48827,4,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48827,1,,,"SCH",0,"BISCUIT",5,1,0,,0,,0,,63.230191780822,0,0,0,0,1,0,,-996,
105680,48828,4,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48828,1,,,"SCH",0,"CHICKEN FILET SANDWICH",6,1,0,,0,,0,,143.057698664972,0,0,0,0,1,0,,-996,
105680,48828,3,,,"SCH",0,"APPLE WEDGES",6,1,0,2,0,"PIECE",0,,113.889793814433,0,0,0,0,1,0,,-996,
105680,48828,2,,,"SCH",0,"PEAS AND CARROTS",6,1,0,1,0,"SERVING",0,,81.2125214899714,0,0,0,0,1,0,,-996,
105680,48829,1,,,"SCH",0,"PRINGLES POTATO CHIPS",6,1,0,1,0,"SERVING",0,,28.67824933687,0,0,0,0,1,0,,-996,
105680,48830,4,1,6,"SCH",0,"BISCUIT",6,1,0,,0,,0,,63.230191780822,2,0,0,0,1,0,,-996,
105680,48830,2,,,"SCH",0,"ORANGE SLICES",6,1,0,2,0,"SLICE",2,,115.091588132635,0,0,0,0,1,0,,-996,
105680,48830,5,1,6,"SCH",0,"BUTTER",6,1,0,,0,,0,,24.034828358209,2,0,5,0,1,0,,-996,
105680,48830,1,,,"SCH",0,"CHEESY GRITS",6,1,0,1,0,"SERVING",0,,164.525578947368,0,0,0,0,1,0,,-996,
105680,48830,3,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48831,3,,,"SCH",0,"APPLE WEDGES",6,1,0,2,0,"PIECE",0,,113.889793814433,0,0,0,0,1,0,,-996,
105680,48831,2,,,"SCH",0,"PEAS AND CARROTS",6,1,0,1,0,"SERVING",0,,81.2125214899714,0,0,0,0,1,0,,-996,
105680,48831,4,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48831,1,,,"SCH",0,"CHICKEN FILET SANDWICH",6,1,0,,0,,0,,143.057698664972,0,0,0,0,1,0,,-996,
105680,48832,1,,,"SCH",0,"PRINGLES POTATO CHIPS",6,1,0,1,0,"SERVING",0,,28.67824933687,0,0,0,0,1,0,,-996,
105680,48833,5,2,3,"TOP",-996,"French Fries",7,2,0,1,0,"SMALL",0,"SMALL",142,0,0,0,0,1,0,,-996,
105680,48833,4,2,3,"TOP",-996,"Chicken Mcnuggets",7,2,0,4,0,"PIECE",0,,130,0,0,0,0,1,0,,-996,
105680,48833,6,2,3,"BEV",-996,"REGULAR SODA, ORANGE, CHERRY",5,2,0,1,0,"SMALL",0,"SMALL",986,0,0,0,0,1,0,,-996,
105680,48833,2,1,3,"TOP",-996,"Cheeseburger",7,1,1,2,5,"EACH",1,,228,0,0,0,0,1,0,,-996,
105680,48833,3,1,3,"TOP",-996,"French Fries",7,1,0,1,0,"MEDIUM",0,"MEDIUM",117,0,0,0,0,1,0,,-996,
105680,48833,1,1,3,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,0,"MEDIUM",0,"MEDIUM",645,0,0,0,0,1,0,,-996,
105680,48835,5,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,0,"MEDIUM",0,,614,0,0,0,0,1,0,,-996,
105680,48835,3,,,"GEN",-996,"EGG DROP SOUP",5,1,0,1,0,"SERVING",0,,218.5,0,0,0,0,1,0,,-996,
105680,48835,2,,,"GEN",-996,"SWEET AND SOUR CHICKEN OR TURKEY",5,1,0,1,0,"SERVING",0,,227,0,0,0,0,1,0,,-996,
105680,48835,1,,,"GEN",-996,"FRIED RICE, WITH CHICKEN",5,1,0,1,0,"SERVING",0,,198,0,0,0,0,1,0,,-996,
105680,48835,4,,,"BEV",-996,"TEA, SWEET",5,1,1,2,0,"MEDIUM",0,,474,0,0,0,0,1,0,,-996,
105680,48836,2,,,"SCH",0,"HOT CEREAL (OATMEAL, CREAM OF WHEAT, GRITS)",5,1,0,,0,,0,,164.525578947368,0,0,0,0,1,0,,-996,
105680,48836,1,,,"SCH",0,"BAGEL (ANY TYPE)",5,1,0,,0,,0,,58.9248882410107,0,0,0,0,1,0,,-996,
105680,48836,3,,,"BEV",0,"JUICE, ORANGE",5,1,0,1,0,"CARTON",0,,136.930581196581,0,0,0,0,1,0,,-996,
105680,48837,1,,,"SCH",0,"CHICKEN PARMESAN",5,1,0,1,0,"SERVING",0,,179.090267857143,0,0,0,0,1,0,,-996,
105680,48837,2,,,"SCH",0,"NOODLES",6,1,0,1,0,"SERVING",0,,118.885128205128,0,0,0,0,1,0,,-996,
105680,48837,3,,,"SCH",0,"ROLL",5,1,0,,0,,0,,58.9248882410107,0,0,0,0,1,0,,-996,
105680,48837,4,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48838,1,,,"SCH",0,"POTATO CHIPS",5,1,0,1,0,"SERVING",0,,28.67824933687,0,0,0,0,1,0,,-996,
105680,48839,2,,,"SCH",0,"HOT CEREAL (OATMEAL, CREAM OF WHEAT, GRITS)",5,1,0,1,0,"SERVING",0,,164.525578947368,0,0,0,0,1,0,,-996,
105680,48839,3,,,"BEV",0,"JUICE, ORANGE",5,1,0,,0,,0,,136.930581196581,0,0,0,0,1,0,,-996,
105680,48839,1,,,"SCH",0,"BAGEL (ANY TYPE)",5,1,0,,0,,0,,58.9248882410107,0,0,0,0,1,0,,-996,
105680,48840,1,,,"SCH",0,"CHICKEN PARMESAN",5,1,0,1,0,"SERVING",0,,179.090267857143,0,0,0,0,1,0,,-996,
105680,48840,3,,,"SCH",0,"ROLL",5,1,0,,0,,0,,58.9248882410107,0,0,0,0,1,0,,-996,
105680,48840,4,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,1,0,"CARTON",0,,242.943250779072,0,0,0,0,1,0,,-996,
105680,48840,2,,,"SCH",0,"NOODLES",6,1,0,1,0,"SERVING",0,,118.885128205128,0,0,0,0,1,0,,-996,
105680,48841,1,,,"SCH",0,"POTATO CHIPS",5,1,0,1,0,"SERVING",0,,28.67824933687,0,0,0,0,1,0,,-996,
105680,48842,2,,,"GEN",-996,"PIZZA (OTHER OR UNKNOWN TYPE)",5,1,0,4,0,"SLICE",1,,980,0,0,0,0,1,0,,-996,
105680,48842,1,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,1,3,0,"MEDIUM",0,,614,0,0,0,0,1,0,,-996,
105683,37295,1,,,"TOP",-996,"Meat Lover's, 14"" Large Hand-Tossed Style Pizza",7,3,0,1,6,"LARGE",0,"LARGE",3672,0,0,0,0,1,0,,-996,
105683,38204,2,,,"GEN",-996,"MACARONI AND CHEESE",5,1,0,1,6,"MEDIUM",0,"MEDIUM",106,0,0,0,0,0,0,,-996,
105683,38204,3,,,"BEV",-996,"TEA, SWEET",5,1,0,1,6,"LARGE",0,"LARGE",375,0,0,0,0,0,0,,-996,
105683,38204,1,,,"GEN",-996,"BLT",6,1,0,1,0,"SERVING",0,,242,0,6.19,0,6.19,0,0,,-996,
105683,38210,3,,,"BEV",-996,"TEA, SWEET",5,1,0,1,6,"LARGE",0,"LARGE",375,0,0,0,0,0,0,,-996,
105683,38210,1,,,"GEN",-996,"CLUB SANDWICH",6,1,0,0.5,0,"SERVING",0,,176,0,6.79,0,6.79,0,0,,-996,
105683,38210,2,,,"GEN",-996,"POTATO SOUP",6,1,0,1,6,"SMALL",0,"SMALL",524,0,0,0,0,0,0,,-996,
105686,19725,1,,,"BEV",-996,"DIET SODA, COKE, PEPSI",6,1,0,20,0,"OZ",1,,592,0,,6,,0,0,1.72,1,1.72
105686,19727,1,,,"GEN",-996,"ABRORD TUNA SALAD",6,1,0,,0,,0,,103,0,0,0,0,0,0,22.77,5,22.77
105686,19727,2,,,"BEV",-996,"WINE, RED",6,1,3,,0,,0,,103,0,,1,,0,0,13.59,1,13.59
105686,19729,1,,,"BEV",-996,"DIET SODA, COKE, PEPSI",5,1,0,12,0,"OZ",1,,355.2,0,0.96,0,0.96,0,0,,-996,
105686,19731,3,,,"BEV",-996,"ODWALLA STRAWBERRY C MONSTER",6,2,0,,0,,0,,632,0,0,0,0,0,0,2.16,5,4.31
105686,19731,1,1,6,"TOP",-996,"Plain Bagel",7,1,0,,0,,0,,101,2,,1,,0,0,2.7,1,2.7
105686,19731,2,,,"TOP",-996,"Turkey Sausage & Cheddar, Egg Sandwiches",7,1,0,,0,,0,,266,0,0,0,0,0,0,3.1,5,3.1
105686,19731,5,1,6,"TOP",-996,"Plain, Whipped Light Cream Cheese Schmear",7,1,0,,0,,0,,35,2,0,0,,0,0,,-996,
105686,19731,4,,,"BEV",-996,"COFFEE",6,1,0,,0,,0,"MEDIUM",474,0,0,0,0,0,0,2.93,5,2.93
105686,19732,6,1,6,"GEN",-996,"CHEESE DIP",6,1,0,,0,,0,,445,2,0,0,,0,0,,-996,
105686,19732,2,,,"GEN",-996,"SALAD WITH CHICKEN",6,1,0,,0,,0,,369,0,0,0,0,0,0,11.21,5,11.21
105686,19732,5,1,6,"GEN",-996,"TORTILLA CHIPS",6,1,0,,0,,0,,32,0,0,0,0,0,0,,-996,
105686,19732,3,,,"BEV",-996,"BUD LIGHT",6,1,0,,0,,0,,360,0,0,0,0,0,0,5.96,5,5.96
105686,19732,4,,,"BEV",-996,"BUD LIGHT",6,1,0,,0,,0,,360,0,0,0,0,0,0,5.96,5,5.96
105686,19732,1,,,"BEV",-996,"BUD LIGHT",6,1,0,,0,,0,,360,0,,1,,0,0,5.96,1,5.96
105686,19733,1,,,"TOP",-996,"Pepperoni & Mushroom, 14"" Large Hand-Tossed Style Pizza",7,1,0,1,6,"LARGE",0,"LARGE",1048,0,14,0,14,0,0,,-996,
105686,21253,4,1,6,"TOP",-996,"Plain, Whipped Light Cream Cheese Schmear",7,1,0,,0,,0,,35,2,0,5,0,0,0,,-996,
105686,21253,2,,,"BEV",-996,"ORGANIC APPLE JUICE",6,1,0,8,0,"OZ",1,"SMALL",496,0,1.59,0,1.59,0,0,,-996,
105686,21253,1,1,6,"TOP",-996,"Cinnamon Raisin Bagel",7,1,0,,0,,0,,108,2,2.65,0,2.65,0,0,,-996,
105686,21253,3,,,"BEV",-996,"ICE TEA",6,1,0,12,0,"OZ",1,"SMALL",355,0,2,0,2,0,0,,-996,
105686,21257,3,,,"GEN",-996,"TWICE BAKED POTATO",6,1,0,,0,,0,,142,0,3.99,0,3.99,0,0,,-996,
105686,21257,1,,,"GEN",-996,"COOKIE OATMEAL LG",6,1,0,,0,,0,,89,0,1.59,0,1.59,0,0,,-996,
105686,21257,2,,,"GEN",-996,"REG SANDWICH",6,1,0,,0,,0,,242,0,6.99,0,6.99,0,0,,-996,
105686,21258,5,1,3,"GEN",-996,"FILET MIGNON MEAL",6,1,0,,0,,0,,129,0,33,0,33,0,0,,-996,
105686,21258,7,1,3,"GEN",-996,"SPINACH",5,1,0,,0,,0,,195,0,0,5,0,0,0,,-996,
105686,21258,1,,,"BEV",-996,"COCKTAIL (ANY OTHER MIXED DRINKS CONTAINING ALCOHOL)",5,1,0,8,0,"OZ",1,,248,0,10,0,10,0,0,,-996,
105686,21258,6,1,3,"GEN",-996,"MASH POTATOES",6,1,0,,0,,0,,142,0,0,5,0,0,0,,-996,
105686,21258,3,,,"BEV",-996,"WINE, WHITE",5,1,0,6,0,"OZ",1,,176.4,0,11,0,11,0,0,,-996,
105686,21258,2,,,"GEN",-996,"CARNITAS SANDWICH",6,1,0,,0,,0,,136,0,15,0,15,0,0,,-996,
105686,21258,4,,,"GEN",-996,"PASTA WITH BUTTER AND CHICKEN MEATBALL",6,1,0,,0,,0,,854.5,0,5,0,5,0,0,,-996,
105686,21262,1,,,"GEN",-996,"PUZCHKIES",6,1,0,5,0,"PIECE",0,,77,0,8,0,8,0,0,,-996,
105686,21263,1,,,"GEN",-996,"CREAM ASPARGUS SOUP",6,1,0,8,1,"OZ",1,,226.8,0,3.25,0,3.25,0,0,,-996,
105686,21263,2,,,"GEN",-996,"BUFFALO CHICKEN WRAP",6,1,0,,0,,0,,275,0,9.95,0,9.95,0,0,,-996,
105686,21264,5,,,"GEN",-996,"QUESO DIP",6,1,0,,0,,0,,445,0,4.95,0,4.95,0,0,,-996,
105686,21264,7,,,"BEV",-996,"FROZEN LIME MARGARITA",6,1,0,8,0,"OZ",1,,232,0,8,0,8,0,0,,-996,
105686,21264,3,,,"GEN",-996,"CHICKEN FAJITA SALAD",6,1,0,,0,,0,,642,0,10.95,0,10.95,0,0,,-996,
105686,21264,4,,,"GEN",-996,"GUACAMOLE",5,1,0,8,1,"OZ",1,,226.8,0,6.95,0,6.95,0,0,,-996,
105686,21264,2,,,"GEN",-996,"CHICKEN TORTILLA SOUP",6,1,0,8,1,"OZ",1,,226.8,0,5.95,0,5.95,0,0,,-996,
105686,21264,6,,,"BEV",-996,"ICE TEA",6,1,0,12,0,"OZ",1,,355.2,0,2,0,2,0,0,,-996,
105686,21264,1,,,"GEN",-996,"BEAN AND BEEF CHEESE NACHOS",6,1,0,,0,,0,,462,0,5.99,0,5.99,0,0,,-996,
105686,21266,2,,,"BEV",-996,"BEER, OTHER OR UNKNOWN TYPE",5,1,0,8,0,"OZ",1,,240,0,4,0,4,0,0,,-996,
105686,21266,1,,,"GEN",-996,"HUMMUS",5,1,0,,0,,0,,88,0,14,0,14,0,0,,-996,
105686,45516,1,,,"GEN",-996,"PIZZA WITH VEGETABLES AND SAUSAGE AND PEPPERONI",6,4,0,,0,,0,,6388,0,16.25,0,65,0,0,,-996,
105686,45516,2,,,"GEN",-996,"GARLIC BREAD",6,3,0,,0,,0,,123,0,5,0,15,0,0,,-996,
105686,60729,2,,,"BEV",-996,"WATER, NFS",5,2,0,,0,,0,,1184,0,0,0,0,0,0,,-996,
